Category,IsCompeteHide,Manufacturer,ManufacturerID,Product,ProductID,Segment
Youth,N,Salvus,13,Salvus YY-16,1705,Youth
Youth,N,Salvus,13,Salvus YY-17,1706,Youth
Youth,N,Salvus,13,Salvus YY-18,1707,Youth
Youth,N,Salvus,13,Salvus YY-19,1708,Youth
Youth,N,Salvus,13,Salvus YY-20,1709,Youth
Youth,N,Salvus,13,Salvus YY-21,1710,Youth
Youth,N,Salvus,13,Salvus YY-22,1711,Youth
Youth,N,Salvus,13,Salvus YY-23,1712,Youth
Youth,N,Salvus,13,Salvus YY-24,1713,Youth
Youth,N,Salvus,13,Salvus YY-25,1714,Youth
Youth,N,Salvus,13,Salvus YY-26,1715,Youth
Youth,N,Salvus,13,Salvus YY-27,1716,Youth
Youth,N,Salvus,13,Salvus YY-28,1717,Youth
Youth,N,Salvus,13,Salvus YY-29,1718,Youth
Youth,N,Salvus,13,Salvus YY-30,1719,Youth
Youth,N,Salvus,13,Salvus YY-31,1720,Youth
Youth,N,Salvus,13,Salvus YY-32,1721,Youth
Youth,N,Salvus,13,Salvus YY-33,1722,Youth
Youth,N,Salvus,13,Salvus YY-34,1723,Youth
Youth,N,Salvus,13,Salvus YY-35,1724,Youth
Youth,N,Salvus,13,Salvus YY-36,1725,Youth
Youth,Y,Abbas,1,Abbas YY-01,197,Youth
Youth,Y,Abbas,1,Abbas YY-02,198,Youth
Youth,Y,Currus,4,Currus YY-03,2099,Youth
Youth,Y,Currus,4,Currus YY-04,2100,Youth
Youth,Y,Salvus,13,Salvus YY-15,1704,Youth
